Election_Type,State_Name,Constituency_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,Age,District_Name,PC_Name,PC_No,CandID,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc
GE,Gujarat,RAJKOT,17,10,2019,4,0,4,4,VIJAY PARMAR,M,BSP,15388,,1195271,1884339,GEN,,11,63.43,1.29,yes,11145,0.93,1.96,GEGJ101034,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Agricultural Labour,,,
GE,Gujarat,RAJKOT,17,10,2019,4,0,4,5,RAKESH PATEL,M,IND,4243,GEN,1195271,1884339,GEN,,11,63.43,0.35,yes,2077,0.17,1.96,GEGJ100953,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,RAJKOT,17,10,2019,4,0,4,6,DENGADA PRAVINBHAI MEGHJIBHAI,M,IND,2166,SC,1195271,1884339,GEN,,11,63.43,0.18,yes,570,0.05,1.96,GEGJ2903,,10809,TRUE,3,RPI(A),12285,RAJKOT,TRUE,FALSE,0,FALSE,FALSE,TRUE,,,,,,,,,,
GE,Gujarat,RAJKOT,17,10,2019,4,0,4,7,JASPALSINH MAHAVEERSINH TOMAR,M,IND,1596,,1195271,1884339,GEN,,11,63.43,0.13,yes,204,0.02,1.96,GEGJ100856,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,RAJKOT,17,10,2019,4,0,4,8,AMARDAS B. DESANI,M,IND,1392,,1195271,1884339,GEN,,11,63.43,0.12,yes,223,0.02,1.96,GEGJ100772,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,RAJKOT,17,10,2019,4,0,4,9,CHITRODA NATHALAL (CHITRODA SIR),M,IND,1169,,1195271,1884339,GEN,,11,63.43,0.1,yes,23,0,1.96,GEGJ100820,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,RAJKOT,17,10,2019,4,0,4,10,CHAUHAN MANOJBHAI PRAVINBHAI,M,IND,1146,,1195271,1884339,GEN,,11,63.43,0.1,yes,176,0.01,1.96,GEGJ100812,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,RAJKOT,17,10,2019,4,0,4,11,J. B. CHAUHAN,M,IND,970,,1195271,1884339,GEN,,11,63.43,0.08,yes,0,0,1.96,GEGJ100850,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,5th Pass,Labourer or Daily Wage,Construction,,
GE,Gujarat,PORBANDAR,17,11,2019,4,0,4,1,RAMESHBHAI LAVJIBHAI DHADUK,M,BJP,563881,,949947,1662368,GEN,,18,57.14,59.36,no,229823,24.19,2.13,GEGJ100955,,1605,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,10th Pass,Business,"Real Estate or Builder or Developer or Construction, Trader",,
GE,Gujarat,PORBANDAR,17,11,2019,4,0,4,2,LALIT VASOYA,M,INC,334058,,949947,1662368,GEN,,18,57.14,35.17,no,323966,34.1,2.13,AEGJ500,,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Agriculture,,,
GE,Gujarat,PORBANDAR,17,11,2019,4,0,4,3,SAMATBHAI GOVABHAI KADAVALA,M,BSP,10092,,949947,1662368,GEN,,18,57.14,1.06,yes,1439,0.15,2.13,GEGJ100980,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Labourer or Daily Wage,Truck Driver,,
GE,Gujarat,PORBANDAR,17,11,2019,4,0,4,4,VIMALBHAI RATILAL RAMANI,M,IND,8653,,949947,1662368,GEN,,18,57.14,0.91,yes,813,0.09,2.13,GEGJ101038,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,PORBANDAR,17,11,2019,4,0,4,5,NOTA,,NOTA,7840,,949947,1662368,GEN,,18,57.14,0.83,yes,383,0.04,2.13,,,5897,TRUE,,,,,,,,,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,PORBANDAR,17,11,2019,4,0,4,6,ASHOK NANJI SONDARVA,M,IND,7457,,949947,1662368,GEN,,18,57.14,0.78,yes,3528,0.37,2.13,GEGJ100777,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,PORBANDAR,17,11,2019,4,0,4,7,RABARI DASABHAI KARABHAI,M,IND,3929,,949947,1662368,GEN,,18,57.14,0.41,yes,213,0.02,2.13,GEGJ100949,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Business,Agricultural Business,,
GE,Gujarat,PORBANDAR,17,11,2019,4,0,4,8,RESHMA PATEL,F,IND,3716,GEN,949947,1662368,GEN,,18,57.14,0.39,yes,1733,0.18,2.13,GEGJ100973,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Business,Agricultural Business,Agriculture,
GE,Gujarat,PORBANDAR,17,11,2019,4,0,4,9,RIYAZ OSMAN SURIYA ALIAS LALO MURGHIVALA,M,IND,1983,,949947,1662368,GEN,,18,57.14,0.21,yes,459,0.05,2.13,GEGJ100974,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,PORBANDAR,17,11,2019,4,0,4,10,BHARGAV SURESHCHANDRA JOSHI,M,GJPP,1524,,949947,1662368,GEN,,18,57.14,0.16,yes,174,0.02,2.13,GEGJ100791,,24363,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Liberal Profession or Professional,Journalist or Editor,,
GE,Gujarat,PORBANDAR,17,11,2019,4,0,4,11,RATHOD DAYABHAI HIRABHAI,M,IND,1350,,949947,1662368,GEN,,18,57.14,0.14,yes,132,0.01,2.13,GEGJ100963,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,PORBANDAR,17,11,2019,4,0,4,12,RANK JIGNESHBHAI GOVINDBHAI,M,IND,1218,,949947,1662368,GEN,,18,57.14,0.13,yes,403,0.04,2.13,GEGJ100958,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,PORBANDAR,17,11,2019,4,0,4,13,BHANUBHAI NAGABHAI ODEDRA,M,IND,815,,949947,1662368,GEN,,18,57.14,0.09,yes,35,0,2.13,GEGJ100788,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,PORBANDAR,17,11,2019,4,0,4,14,ATROLIYA KARABHAI GAGANBHAI,M,IND,780,,949947,1662368,GEN,,18,57.14,0.08,yes,67,0.01,2.13,GEGJ100780,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,PORBANDAR,17,11,2019,4,0,4,15,VAKIL VINZUDA RANJITBHAI NARANBHAI,M,BAHUMP,713,SC,949947,1662368,GEN,,18,57.14,0.08,yes,28,0,2.13,GEGJ2934,,1060,TRUE,2,IND,10809,PORBANDAR,TRUE,FALSE,0,FALSE,FALSE,TRUE,,,,,,Graduate Professional,Liberal Profession or Professional,Lawyer,,
GE,Gujarat,PORBANDAR,17,11,2019,4,0,4,16,KIRTIKUMAR BAVANJIBHAI MARVANIA,M,IND,685,,949947,1662368,GEN,,18,57.14,0.07,yes,37,0,2.13,GEGJ100877,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,PORBANDAR,17,11,2019,4,0,4,17,ALPESHKUMAR V.VADOLIYA(1008),M,IND,648,,949947,1662368,GEN,,18,57.14,0.07,yes,43,0,2.13,GEGJ100770,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,PORBANDAR,17,11,2019,4,0,4,18,UNADKAT PRAKASHBHAI VALLABHDAS,M,IND,605,GEN,949947,1662368,GEN,,18,57.14,0.06,yes,0,0,2.13,GEGJ2932,,10809,TRUE,2,IND,10809,PORBANDAR,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,,,,,
GE,Gujarat,JAMNAGAR,17,12,2019,4,0,4,1,POONAMBEN HEMATBHAI MAADAM,F,BJP,591588,GEN,1010965,1657166,GEN,,29,61.01,58.52,no,236804,23.42,2.17,GEGJ2941,,1605,TRUE,2,BJP,1605,JAMNAGAR,TRUE,TRUE,2,FALSE,TRUE,TRUE,,,,,,Graduate,Business,,Agriculture,
GE,Gujarat,JAMNAGAR,17,12,2019,4,0,4,2,KANDORIYA MULUBHAI RANMALBHAI,M,INC,354784,,1010965,1657166,GEN,,29,61.01,35.09,no,344724,34.1,2.17,GEGJ100870,,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Small Business or Self-employed,,Agriculture,
GE,Gujarat,JAMNAGAR,17,12,2019,4,0,4,3,DALVADI NAKUM RASIK LALJI,M,IND,10060,,1010965,1657166,GEN,,29,61.01,1,yes,1265,0.13,2.17,GEGJ100821,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Business,,,
GE,Gujarat,JAMNAGAR,17,12,2019,4,0,4,4,SUNIL JETHALAL VAGHELA,M,BSP,8795,,1010965,1657166,GEN,,29,61.01,0.87,yes,579,0.06,2.17,GEGJ101006,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Liberal Profession or Professional,,,
GE,Gujarat,JAMNAGAR,17,12,2019,4,0,4,5,POPATPUTRA RAFIK ABUBAKAR,M,IND,8216,GEN,1010965,1657166,GEN,,29,61.01,0.81,yes,417,0.04,2.17,AEGJ11654,,10809,TRUE,3,IND,10809,JAMNAGAR,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,8th Pass,Business,,,
GE,Gujarat,JAMNAGAR,17,12,2019,4,0,4,6,NOTA,,NOTA,7799,,1010965,1657166,GEN,,29,61.01,0.77,yes,2550,0.25,2.17,,,5897,TRUE,,,,,,,,,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,JAMNAGAR,17,12,2019,4,0,4,7,BATHVAR NANJI AMARSHI,M,IND,5249,,1010965,1657166,GEN,,29,61.01,0.52,yes,2143,0.21,2.17,GEGJ100784,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Literate,Other or Unspecified,,,
GE,Gujarat,JAMNAGAR,17,12,2019,4,0,4,8,BAXI MRUDUL ASHWINKUMAR,M,IND,3106,,1010965,1657166,GEN,,29,61.01,0.31,yes,617,0.06,2.17,GEGJ100785,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Other or Unspecified,,,
GE,Gujarat,JAMNAGAR,17,12,2019,4,0,4,9,DONGA JAYANTILAL ARJANBHAI,M,IND,2489,,1010965,1657166,GEN,,29,61.01,0.25,yes,376,0.04,2.17,GEGJ100834,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Small Business or Self-employed,,Agriculture,
GE,Gujarat,JAMNAGAR,17,12,2019,4,0,4,10,NAKUM NARMADABEN KHODALAL,F,IND,2113,,1010965,1657166,GEN,,29,61.01,0.21,yes,167,0.02,2.17,GEGJ100908,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,5th Pass,Other or Unspecified,Household,,
GE,Gujarat,JAMNAGAR,17,12,2019,4,0,4,11,SUMBHANIA AAMIN ABASBHAI,M,IND,1946,,1010965,1657166,GEN,,29,61.01,0.19,yes,498,0.05,2.17,GEGJ101005,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,JAMNAGAR,17,12,2019,4,0,4,12,BHARKHANI KARABHAI JIVABHAI,M,IND,1448,,1010965,1657166,GEN,,29,61.01,0.14,yes,12,0,2.17,GEGJ100792,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Illiterate,Agriculture,,,
GE,Gujarat,JAMNAGAR,17,12,2019,4,0,4,13,RABARI KARSHANBHAI JESHABHAI,M,IND,1436,,1010965,1657166,GEN,,29,61.01,0.14,yes,141,0.01,2.17,GEGJ100950,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Small Business or Self-employed,,,
GE,Gujarat,JAMNAGAR,17,12,2019,4,0,4,14,SAHDEVSINH DILIPSINH CHUDASAMA,M,IND,1295,,1010965,1657166,GEN,,29,61.01,0.13,yes,49,0,2.17,GEGJ100977,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,JAMNAGAR,17,12,2019,4,0,4,15,JAHID AAVAD JAMI,M,IND,1246,,1010965,1657166,GEN,,29,61.01,0.12,yes,325,0.03,2.17,GEGJ100854,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Other or Unspecified,,,
GE,Gujarat,JAMNAGAR,17,12,2019,4,0,4,16,BHARAT RAMJIBHAI DAGARA,M,IND,921,,1010965,1657166,GEN,,29,61.01,0.09,yes,2,0,2.17,GEGJ100789,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Labourer or Daily Wage,,,
GE,Gujarat,JAMNAGAR,17,12,2019,4,0,4,17,KACHCHHI DAUD NATHA SUMARA,M,IND,919,,1010965,1657166,GEN,,29,61.01,0.09,yes,55,0.01,2.17,GEGJ100866,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,JAMNAGAR,17,12,2019,4,0,4,18,BHAVNABA JADEJA,F,IND,864,,1010965,1657166,GEN,,29,61.01,0.09,yes,7,0,2.17,GEGJ100796,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Other or Unspecified,Household,,
GE,Gujarat,JAMNAGAR,17,12,2019,4,0,4,19,ALIMAMAD ISHAKBHAI PALANI,M,IND,857,,1010965,1657166,GEN,,29,61.01,0.08,yes,83,0.01,2.17,GEGJ100769,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,JAMNAGAR,17,12,2019,4,0,4,20,CHAUHAN DHIRAJ KANTILAL,M,IND,774,,1010965,1657166,GEN,,29,61.01,0.08,yes,2,0,2.17,GEGJ100809,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Labourer or Daily Wage,Truck Driver,,
GE,Gujarat,JAMNAGAR,17,12,2019,4,0,4,21,SAPARIYA VIJAYKUMAR MANSUKHBHAI,M,IND,772,,1010965,1657166,GEN,,29,61.01,0.08,yes,4,0,2.17,GEGJ100984,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Agriculture,,,
GE,Gujarat,JAMNAGAR,17,12,2019,4,0,4,22,CHAVDA SHAMJI BABUBHAI,M,IND,768,,1010965,1657166,GEN,,29,61.01,0.08,yes,119,0.01,2.17,GEGJ100819,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,JAMNAGAR,17,12,2019,4,0,4,23,SAMA YUSUF,M,IND,649,GEN,1010965,1657166,GEN,,29,61.01,0.06,yes,72,0.01,2.17,GEGJ2949,,10809,TRUE,2,BSP,16651,JAMNAGAR,TRUE,FALSE,0,FALSE,FALSE,TRUE,,,,,,8th Pass,Business,,,
GE,Gujarat,JAMNAGAR,17,12,2019,4,0,4,24,ASHOK CHAVDA,M,IND,577,,1010965,1657166,GEN,,29,61.01,0.06,yes,48,0,2.17,GEGJ100776,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,JAMNAGAR,17,12,2019,4,0,4,25,VALABHBHAI CHANABHAI SOJITRA (V. C. PATEL),M,IND,529,GEN,1010965,1657166,GEN,,29,61.01,0.05,yes,50,0,2.17,GEGJ101027,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,JAMNAGAR,17,12,2019,4,0,4,26,MAKRANI AJAZAHMED,M,IND,479,,1010965,1657166,GEN,,29,61.01,0.05,yes,2,0,2.17,GEGJ100892,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Labourer or Daily Wage,,,
GE,Gujarat,JAMNAGAR,17,12,2019,4,0,4,27,AAMIN MAMADBHAI SAFIYA,M,IND,477,,1010965,1657166,GEN,,29,61.01,0.05,yes,64,0.01,2.17,GEGJ100766,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Labourer or Daily Wage,,,
GE,Gujarat,JAMNAGAR,17,12,2019,4,0,4,28,AMANDBHAI PATEL,M,IND,413,GEN,1010965,1657166,GEN,,29,61.01,0.04,yes,17,0,2.17,GEGJ100771,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,JAMNAGAR,17,12,2019,4,0,4,29,BHANDERI AMARSHIBHAI CHHAGANBHAI,M,IND,396,,1010965,1657166,GEN,,29,61.01,0.04,yes,0,0,2.17,GEGJ100786,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Business,,Agriculture,
GE,Gujarat,JUNAGADH,17,13,2019,4,0,4,1,CHUDASAMA RAJESHBHAI NARANBHAI,M,BJP,547744,GEN,1004743,1642864,GEN,,13,61.16,54.52,no,150211,14.95,2.17,AEGJ13623,,1605,TRUE,2,BJP,1605,JUNAGADH,TRUE,TRUE,2,FALSE,TRUE,TRUE,,,,,,12th Pass,Liberal Profession or Professional,Film Director,,
GE,Gujarat,JUNAGADH,17,13,2019,4,0,4,2,VANSH PUNJABHAI BHIMABHAI,M,INC,397533,GEN,1004743,1642864,GEN,,13,61.16,39.57,no,371842,37.01,2.17,GEGJ2999,,3482,TRUE,2,INC,3482,JUNAGADH,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,Graduate,Agriculture,,,
GE,Gujarat,JUNAGADH,17,13,2019,4,0,4,3,DEVEN GOVINDBHAI VANVI,M,BSP,25691,,1004743,1642864,GEN,,13,61.16,2.56,yes,10092,1,2.17,GEGJ100827,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Business,,,
GE,Gujarat,JUNAGADH,17,13,2019,4,0,4,4,NOTA,,NOTA,15599,,1004743,1642864,GEN,,13,61.16,1.55,yes,11434,1.14,2.17,,,5897,TRUE,,,,,,,,,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,JUNAGADH,17,13,2019,4,0,4,5,VALA JAYPALSINH HAJABHAI,M,IND,4165,,1004743,1642864,GEN,,13,61.16,0.41,yes,674,0.07,2.17,GEGJ101026,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Business,,,
GE,Gujarat,JUNAGADH,17,13,2019,4,0,4,6,HARESH MANUBHAI SARDHARA,M,IND,3491,,1004743,1642864,GEN,,13,61.16,0.35,yes,235,0.02,2.17,GEGJ100847,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Salaried Work or Employed,"Insurance Agent, Qualified Professional",,
GE,Gujarat,JUNAGADH,17,13,2019,4,0,4,7,BHUT ASHOKBHAI BHIMJIBHAI,M,RSP(S),3256,GEN,1004743,1642864,GEN,,13,61.16,0.32,yes,1450,0.14,2.17,GEGJ2985,,12427,TRUE,2,RSP(S),12427,JUNAGADH,TRUE,TRUE,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Business,,Agriculture,
GE,Gujarat,JUNAGADH,17,13,2019,4,0,4,8,MAKWANA DHARMENDRA VAJUBHAI,M,IND,1806,,1004743,1642864,GEN,,13,61.16,0.18,yes,496,0.05,2.17,AEGJ4855,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Labourer or Daily Wage,,,
GE,Gujarat,JUNAGADH,17,13,2019,4,0,4,9,ZALA MUKESHBHAI BHARAMALBHAI,M,IND,1310,,1004743,1642864,GEN,,13,61.16,0.13,yes,101,0.01,2.17,GEGJ101044,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,JUNAGADH,17,13,2019,4,0,4,10,PANCHABHAI BHAYABHAI DAMANIYA,M,IND,1209,,1004743,1642864,GEN,,13,61.16,0.12,yes,70,0.01,2.17,GEGJ100916,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,5th Pass,Labourer or Daily Wage,,,
GE,Gujarat,JUNAGADH,17,13,2019,4,0,4,11,PRADIPBHAI MAVJIBHAI TANK,M,IND,1139,,1004743,1642864,GEN,,13,61.16,0.11,yes,223,0.02,2.17,GEGJ100941,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Business,Real Estate or Builder or Developer or Construction,,
GE,Gujarat,JUNAGADH,17,13,2019,4,0,4,12,RATHOD NATHABHAI VASHARAMBHAI,M,VPP,916,,1004743,1642864,GEN,,13,61.16,0.09,yes,32,0,2.17,GEGJ100966,,8518,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Retired or Pension,,,
GE,Gujarat,JUNAGADH,17,13,2019,4,0,4,13,KARIA DHIRENBHAI AMRUTLAL,M,IND,884,,1004743,1642864,GEN,,13,61.16,0.09,yes,0,0,2.17,GEGJ100871,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Business,Real Estate or Builder or Developer or Construction,,
GE,Gujarat,AMRELI,17,14,2019,4,0,4,1,Kachhadiya Naranbhai Bhikhabhai,M,BJP,529035,GEN,909167,1628451,GEN,,13,55.83,58.19,no,201431,22.16,2.13,GEGJ3029,,1605,TRUE,3,BJP,1605,AMRELI,TRUE,TRUE,3,FALSE,TRUE,TRUE,,,,,,12th Pass,Agriculture,,,
GE,Gujarat,AMRELI,17,14,2019,4,0,4,2,Paresh Dhanani,M,INC,327604,,909167,1628451,GEN,,13,55.83,36.03,no,310037,34.1,2.13,AEGJ10777,,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Agriculture,,Social Work,
GE,Gujarat,AMRELI,17,14,2019,4,0,4,3,NOTA,,NOTA,17567,,909167,1628451,GEN,,13,55.83,1.93,yes,7876,0.87,2.13,,,5897,TRUE,,,,,,,,,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,AMRELI,17,14,2019,4,0,4,4,Chauhan Ravjibhai Mulabhai,M,BSP,9691,,909167,1628451,GEN,,13,55.83,1.07,yes,4359,0.48,2.13,GEGJ100816,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Literate,Small Business or Self-employed,,,
GE,Gujarat,AMRELI,17,14,2019,4,0,4,5,Valodara Vrajlal Jivabhai,M,IND,5332,SC,909167,1628451,GEN,,13,55.83,0.59,yes,399,0.04,2.13,GEGJ3030,,10809,TRUE,2,IND,10809,AMRELI,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,Literate,Social Work,,,
GE,Gujarat,AMRELI,17,14,2019,4,0,4,6,Himmat Bagda,M,IND,4933,,909167,1628451,GEN,,13,55.83,0.54,yes,186,0.02,2.13,AEGJ5235,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,AMRELI,17,14,2019,4,0,4,7,Dhapa Dharamshibhai Ramjibhai,M,VPP,4747,,909167,1628451,GEN,,13,55.83,0.52,yes,2411,0.27,2.13,GEGJ100829,,8518,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Small Business or Self-employed,Shop Keeper,,
GE,Gujarat,AMRELI,17,14,2019,4,0,4,8,Mehta Nanalal Kalidas,M,IND,2336,,909167,1628451,GEN,,13,55.83,0.26,yes,129,0.01,2.13,GEGJ100901,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,AMRELI,17,14,2019,4,0,4,9,Nathalal Sukhadiya,M,IND,2207,GEN,909167,1628451,GEN,,13,55.83,0.24,yes,444,0.05,2.13,GEGJ3017,,10809,TRUE,3,AAAP,13,AMRELI,TRUE,FALSE,0,FALSE,FALSE,TRUE,,,,,,,,,,
GE,Gujarat,AMRELI,17,14,2019,4,0,4,10,R.S. Gosai,M,IND,1763,,909167,1628451,GEN,,13,55.83,0.19,yes,210,0.02,2.13,GEGJ100948,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,AMRELI,17,14,2019,4,0,4,11,Chauhan Dayabhai Bhagvanbhai,M,IND,1553,,909167,1628451,GEN,,13,55.83,0.17,yes,140,0.02,2.13,GEGJ100808,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Literate,Agriculture,,,
GE,Gujarat,AMRELI,17,14,2019,4,0,4,12,Dayala Shubhashbhai Parabatbhai,M,IND,1413,,909167,1628451,GEN,,13,55.83,0.16,yes,427,0.05,2.13,GEGJ100824,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,AMRELI,17,14,2019,4,0,4,13,Jerambhai R. Parmar,M,IND,986,,909167,1628451,GEN,,13,55.83,0.11,yes,0,0,2.13,GEGJ100862,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,BHAVNAGAR,17,15,2019,4,0,4,1,DR.BHARATIBEN DHIRUBHAI SHIYAL,F,BJP,661273,GEN,1041279,1768297,GEN,,11,58.89,63.51,no,329519,31.65,2,GEGJ3054,,1605,TRUE,2,BJP,1605,BHAVNAGAR,TRUE,TRUE,2,FALSE,TRUE,TRUE,,,,,,Graduate Professional,Liberal Profession or Professional,Doctor,,
GE,Gujarat,BHAVNAGAR,17,15,2019,4,0,4,2,PATEL MANHARBHAI NAGJIBHAI (VASANI),M,INC,331754,GEN,1041279,1768297,GEN,,11,58.89,31.86,no,315371,30.29,2,GEGJ100932,,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Business,Private Company,,
GE,Gujarat,BHAVNAGAR,17,15,2019,4,0,4,3,NOTA,,NOTA,16383,,1041279,1768297,GEN,,11,58.89,1.57,yes,8547,0.82,2,,,5897,TRUE,,,,,,,,,FALSE,FALSE,,,,,,,,,,
GE,Gujarat,BHAVNAGAR,17,15,2019,4,0,4,4,DHAPA DHARAMSHIBHAI RAMJIBHAI,M,VPP,7836,,1041279,1768297,GEN,,11,58.89,0.75,yes,895,0.09,2,GEGJ100829,,8518,TRUE,2,VPP,8518,AMRELI,FALSE,TRUE,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Small Business or Self-employed,Shop Keeper,,
GE,Gujarat,BHAVNAGAR,17,15,2019,4,0,4,5,VIJAYKUMAR RAMABHAI MAKADIYA,M,BSP,6941,,1041279,1768297,GEN,,11,58.89,0.67,yes,885,0.08,2,GEGJ101035,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Labourer or Daily Wage,,,
