,Candidate,Party,CriminalCases,Education,Age,Gender,TotalAssets,Liabilities,Winner,State,Constituency,Year,Category,Votes,ValidVotes,VoteSharePercentage,PartyID
940,aishwaryaarjunsalgaonkar,IND,2,10th Pass,40,F,234069.0,0,0,goa,north_goa,2019,,2127,428628,0.5,10809
941,amitatmaramkorgaonkar,Republican Party of India (Kamble),0,Graduate,40,M,363895.0,105000,0,goa,north_goa,2019,,2809,428628,0.66,7116
942,bhagawantsadanandkamat,IND,0,Graduate Professional,57,M,23351423.0,440000,0,goa,north_goa,2019,,2432,428628,0.57,10809
943,girishrayachodankar,INC,0,Post Graduate,52,M,14393879.0,1758927,0,goa,north_goa,2019,SC,164597,428628,38.4,3482
944,cosmefranciscocaitanosardinha,INC,0,Graduate Professional,73,M,79402232.0,0,1,goa,south_goa,2019,GEN,201561,424575,47.47,3482
945,advnarendrasawaikar,BJP,0,Graduate Professional,52,M,14526550.0,0,0,goa,south_goa,2019,GEN,191806,424575,45.18,1605
946,drkalidasprakashvaingankar,IND,0,Graduate Professional,39,M,1202116.0,0,0,goa,south_goa,2019,,1413,424575,0.33,10809
947,elvisgomes,AAP,1,Graduate Professional,56,M,9676888.0,0,0,goa,south_goa,2019,,20891,424575,4.92,13
948,mayurkhanconkar,IND,0,Graduate,28,M,1240000.0,0,0,goa,south_goa,2019,,1705,424575,0.4,10809
949,rakhiamitnaik,SHS,1,Graduate,34,F,4666160.0,1235000,0,goa,south_goa,2019,,1763,424575,0.42,18691
950,patelhasmukhbhaisomabhai,BJP,0,Others,58,M,74699690.0,6252577,1,gujarat,ahmedabad_east,2019,GEN,749834,1116367,67.17,1605
951,atulbhainanubhaikathiriya,IND,0,Graduate,34,M,2895740.0,33199,0,gujarat,ahmedabad_east,2019,,6082,1116367,0.54,10809
952,bharvadsaileshkumarkalidas,IND,2,8th Pass,42,M,3590000.0,1800000,0,gujarat,ahmedabad_east,2019,,573,1116367,0.05,10809
953,bhattsunilkumarnarendrabhai,Right to Recall Party,0,Post Graduate,38,M,2505720.0,0,0,gujarat,ahmedabad_east,2019,GEN,1155,1108661,0.1,17316
954,chauhankiritbhai,IND,0,10th Pass,45,M,2850000.0,0,0,gujarat,ahmedabad_east,2019,,3548,1116367,0.32,10809
955,chauhannarendrasinhmakhatulsinh,Yuva Jan Jagriti Party,0,Graduate,51,M,5310700.0,16071,0,gujarat,ahmedabad_east,2019,,589,1116367,0.05,8594
956,devdadasharathmisarilal,IND,1,5th Pass,55,M,65000.0,0,0,gujarat,ahmedabad_east,2019,,1395,1116367,0.12,10809
957,kadrimohammadsabir,Ambedkar National Congress,0,5th Pass,33,M,50000.0,0,0,gujarat,ahmedabad_east,2019,,628,1116367,0.06,840
958,maheshprabhudasahuja,IND,1,Others,57,M,11137240.0,1528108,0,gujarat,ahmedabad_east,2019,GEN,1791,1116367,0.16,10809
959,manojpremchandgupta,Sarvodaya Bharat Party,0,8th Pass,35,M,3925000.0,1600000,0,gujarat,ahmedabad_east,2019,GEN,604,1116367,0.05,7712
960,minaxibenrakeshkumarsolanki,IND,0,Graduate,32,F,6963794.0,0,0,gujarat,ahmedabad_east,2019,,898,1116367,0.08,10809
961,mishraarjunramshankar,Jan Sangharsh Virat Party,0,Others,27,M,95166.0,161113,0,gujarat,ahmedabad_east,2019,,821,1116367,0.07,4165
962,mishrarajkumarmalekchand,IND,0,12th Pass,36,M,4240000.0,2778000,0,gujarat,ahmedabad_east,2019,,534,1116367,0.05,10809
963,mundraanilkumar,Lok Gathbandhan Party,0,Graduate Professional,40,M,1839497.0,324958,0,gujarat,ahmedabad_east,2019,,635,1116367,0.06,5013
964,pareshkumarnanubhaimulani,IND,0,Doctorate,47,M,2100000.0,0,0,gujarat,ahmedabad_east,2019,,458,1116367,0.04,10809
965,rajeshmaurya,Prajatantra Aadhar Party,0,10th Pass,44,M,17796.0,0,0,gujarat,ahmedabad_east,2019,,1346,1116367,0.12,6189
966,sharmabrijeshkumarujagarlal,IND,0,Graduate,38,M,26800.0,0,0,gujarat,ahmedabad_east,2019,,1337,1116367,0.12,10809
967,drsolankikiritbhai,BJP,0,Post Graduate,69,M,89474039.0,0,1,gujarat,ahmedabad_west,2019,SC,641622,997024,64.35,1605
968,bhitorabhaveshchimanbhai,IND,0,12th Pass,34,M,66000.0,21000,0,gujarat,ahmedabad_west,2019,SC,810,997024,0.08,10809
969,chauhanharishbhaijethabhai,Rashtriya Power Party,0,Graduate Professional,40,M,3293451.0,0,0,gujarat,ahmedabad_west,2019,SC,2063,997024,0.21,24360
970,dipikajitendrakumarsutaria,Manvadhikar National Party,0,12th Pass,49,F,25570000.0,0,0,gujarat,ahmedabad_west,2019,SC,615,997024,0.06,5355
971,harshadkumarlaxmanbhaisolanki,Right to Recall Party,0,10th Pass,28,M,149586.0,0,0,gujarat,ahmedabad_west,2019,SC,621,997024,0.06,17316
972,mahediamahendrabhaiparsottamdas,IND,1,Graduate,62,M,14182000.0,400000,0,gujarat,ahmedabad_west,2019,SC,1351,997024,0.14,10809
973,malhotrapankajkumardayabhaidoctorsaheb,IND,0,Graduate Professional,45,M,4000.0,0,0,gujarat,ahmedabad_west,2019,SC,1420,997024,0.14,10809
974,rajuparmar,INC,0,Graduate,68,M,262997727.0,18943977,0,gujarat,ahmedabad_west,2019,SC,320076,997024,32.1,3482
975,kachhadiyanaranbhaibhikhabhai,BJP,0,12th Pass,64,M,35900763.0,828961,1,gujarat,amreli,2019,GEN,529035,909167,58.19,1605
976,chauhandayabhaibhagvanbhai,IND,0,Literate,54,M,1100000.0,130000,0,gujarat,amreli,2019,,1553,909167,0.17,10809
977,chauhanravjibhaimulabhai,BSP,0,Literate,47,M,133189.0,0,0,gujarat,amreli,2019,,9691,909167,1.07,16651
978,dhapadharamshibhairamjibhai,Vyavastha Parivartan Party,2,10th Pass,45,M,3060000.0,177000,0,gujarat,amreli,2019,,4747,909167,0.52,8518
979,pareshdhanani,INC,0,Graduate,42,M,14342991.0,0,0,gujarat,amreli,2019,,327604,909167,36.03,3482
980,miteshbhaipatel,BJP,2,Others,54,M,77043053.0,7810840,1,gujarat,anand,2019,GEN,633097,1108661,57.1,1605
981,bharatbhaimadhavsinhsolanki,INC,0,Graduate Professional,65,M,54490955.0,1934855,0,gujarat,anand,2019,GEN,435379,1108661,39.27,3482
982,bhattashishkumarmanojkumar,Akhil Bharatiya Jan Sangh,0,12th Pass,42,M,2107881.0,104000,0,gujarat,anand,2019,GEN,1034,1108661,0.09,9325
983,bhattsunilkumarnarendrabhai,Right to Recall Party,0,Post Graduate,38,M,2505720.0,0,0,gujarat,anand,2019,GEN,704,1116367,0.06,17316
984,chavdakaushikkumar,IND,0,Post Graduate,45,M,11646000.0,100000,0,gujarat,anand,2019,,1064,1108661,0.1,10809
985,parbatbhaipatel,BJP,0,Graduate Professional,70,M,41819177.0,4500000,1,gujarat,banaskantha,2019,GEN,679108,1102081,61.62,1605
986,drchandraben,IND,1,Doctorate,56,F,40641649.0,7060912,0,gujarat,banaskantha,2019,,2261,1102081,0.21,10809
987,jagdishjiparthijidharani,IND,0,12th Pass,46,M,653714.0,105400,0,gujarat,banaskantha,2019,,1492,1102081,0.14,10809
988,madhunirupaben,IND,0,Graduate,40,F,351400.0,0,0,gujarat,banaskantha,2019,,6845,1102081,0.62,10809
989,padhiyarbharatkumarishvarlal,IND,0,5th Pass,42,M,60100.0,0,0,gujarat,banaskantha,2019,,1507,1102081,0.14,10809
990,parmarchhaganchandrarajdhanabhai,IND,0,10th Pass,52,M,4520750.0,0,0,gujarat,banaskantha,2019,,2516,1102081,0.23,10809
991,parsaniibrahimbhaipirabhai,IND,0,5th Pass,38,M,1366760.0,0,0,gujarat,banaskantha,2019,,3679,1102081,0.33,10809
992,parthibhaigalbabhaibhatol,INC,1,10th Pass,75,M,40404078.0,2164385,0,gujarat,banaskantha,2019,,310812,1102081,28.2,3482
993,purohitshyamabennaranbhai,IND,0,Graduate,33,F,2578000.0,2306381,0,gujarat,banaskantha,2019,,11069,1102081,1.0,10809
994,parbhubhainagarbhaivasava,BJP,0,Others,49,M,28350217.0,3676869,1,gujarat,bardoli,2019,ST,742273,1348038,55.06,1605
995,arvindbhaibhanabhairathod,IND,0,5th Pass,49,M,157500.0,0,0,gujarat,bardoli,2019,ST,1730,1348038,0.13,10809
996,dineshbhaigulabbhaichaudhari,BSP,0,Post Graduate,43,M,95000.0,0,0,gujarat,bardoli,2019,ST,9520,1348038,0.71,16651
997,gamitkaushikbhaivirendrabhai,Sardar Vallabhbhai Patel Party,0,8th Pass,43,M,290000.0,62300,0,gujarat,bardoli,2019,ST,5343,1348038,0.4,7682
998,gamitmohanbhaibabubhai,Bahujan Republican Socialist Party,0,Graduate Professional,74,M,2382000.0,0,0,gujarat,bardoli,2019,ST,1692,1348038,0.13,1096
999,gamitsureshbhaibabubhai,Svatantra Bharat Satyagrah Party,0,10th Pass,53,M,365000.0,0,0,gujarat,bardoli,2019,ST,1572,1348038,0.12,8160
1000,pragneshbhairatilalchaudhari,IND,0,Graduate,41,M,5420035.0,2050000,0,gujarat,bardoli,2019,ST,3828,1348038,0.28,10809
1001,drbharatibendhirubhaishiyal,BJP,0,Graduate Professional,55,F,17753161.0,3689036,1,gujarat,bhavnagar,2019,GEN,661273,1041279,63.51,1605
1002,champabenzaverbhaichauhan,IND,0,Post Graduate,59,F,3771365.0,0,0,gujarat,bhavnagar,2019,,1828,1041279,0.18,10809
1003,dhapadharamshibhairamjibhai,Vyavastha Parivartan Party,2,10th Pass,45,M,3060000.0,177000,0,gujarat,bhavnagar,2019,,7836,1041279,0.75,8518
1004,rathvagitabenvajesingbhai,BJP,0,12th Pass,47,F,8634660.0,0,1,gujarat,chhota_udaipur,2019,ST,764445,1232459,62.03,1605
1005,rathavaranjitsinhmohansinh,INC,0,Graduate,53,M,34721898.0,3769537,0,gujarat,chhota_udaipur,2019,ST,386502,1232459,31.36,3482
1006,rathvabhavsingbhainamarsingbhai,IND,1,5th Pass,40,M,300000.0,0,0,gujarat,chhota_udaipur,2019,ST,6887,1232459,0.56,10809
1007,rathvamaganbhaichathiyabhai,IND,0,Others,62,M,1475000.0,0,0,gujarat,chhota_udaipur,2019,ST,8782,1232459,0.71,10809
1008,jasvantsinhsumanbhaibhabhor,BJP,0,Graduate Professional,52,M,27070480.0,0,1,gujarat,dahod,2019,ST,561760,1063212,52.84,1605
1009,bhabhordhulabhaiditabhai,BSP,0,10th Pass,64,M,71845.0,0,0,gujarat,dahod,2019,ST,11339,1063212,1.07,16651
1010,jagdishbhaimanilalmeda,Bharatiya National Janta Dal,0,8th Pass,39,M,50000.0,0,0,gujarat,dahod,2019,ST,3824,1063212,0.36,9441
1011,kalararamsingbhainanjibhai,Hindusthan Nirman Dal,0,12th Pass,47,M,283616.0,0,0,gujarat,dahod,2019,ST,3836,1063212,0.36,3288
1012,katarababubhaikhimabhai,INC,1,Graduate,58,M,48020539.0,2490502,0,gujarat,dahod,2019,ST,434164,1063212,40.84,3482
1013,amitshah,BJP,4,12th Pass,54,M,403275307.0,4769587,1,gujarat,gandhinagar,2019,GEN,894624,1284090,69.67,1605
1014,chandrapalhasmukhbavjibhai,Peoples Party of India (Democratic),0,12th Pass,54,M,4994296.0,270000,0,gujarat,gandhinagar,2019,,1438,1284090,0.11,6054
1015,jayendrakarshanbhairathod,BSP,0,Post Graduate,35,M,805781.0,0,0,gujarat,gandhinagar,2019,,6400,1284090,0.5,16651
1016,khodabhailalajibhaidesai,IND,2,5th Pass,51,M,188690310.0,0,0,gujarat,gandhinagar,2019,GEN,695,1284090,0.05,10809
1017,mahendrabhaisomabhaipatni,IND,0,8th Pass,32,M,10000.0,0,0,gujarat,gandhinagar,2019,,1559,1284090,0.12,10809
1018,makwanaanilkumarsomabhai,IND,0,5th Pass,52,M,1273032.0,0,0,gujarat,gandhinagar,2019,SC,1691,1284090,0.13,10809
1019,rahulchimanbhaimehta,Right to Recall Party,0,Post Graduate,50,M,54819000.0,0,0,gujarat,gandhinagar,2019,GEN,1097,1284090,0.09,17316
1020,rathodvaljibhaibecharbhai,IND,3,Literate,44,M,959500.0,0,0,gujarat,gandhinagar,2019,,2664,1284090,0.21,10809
1021,shekhshahinbanumolanamustak,IND,0,5th Pass,35,F,753000.0,32000,0,gujarat,gandhinagar,2019,,5895,1284090,0.46,10809
1022,poonambenhematbhaimaadam,BJP,0,Graduate,44,F,427331034.0,98632194,1,gujarat,jamnagar,2019,GEN,591588,1010965,58.52,1605
1023,aaminmamadbhaisafiya,IND,0,8th Pass,30,M,46100.0,0,0,gujarat,jamnagar,2019,,477,1010965,0.05,10809
1024,bathvarnanjiamarshi,IND,0,Literate,56,M,310000.0,0,0,gujarat,jamnagar,2019,,5249,1010965,0.52,10809
1025,baximrudulashwinkumar,IND,0,Post Graduate,30,M,118500.0,0,0,gujarat,jamnagar,2019,,3106,1010965,0.31,10809
1026,bhanderiamarshibhaichhaganbhai,IND,0,8th Pass,47,M,112734000.0,92475000,0,gujarat,jamnagar,2019,,396,1010965,0.04,10809
1027,bharatramjibhaidagara,IND,0,8th Pass,33,M,120400.0,0,0,gujarat,jamnagar,2019,,921,1010965,0.09,10809
1028,bharkhanikarabhaijivabhai,IND,0,Illiterate,50,M,91000.0,0,0,gujarat,jamnagar,2019,,1448,1010965,0.14,10809
1029,chauhandhirajkantilal,IND,7,8th Pass,32,M,883500.0,0,0,gujarat,jamnagar,2019,,774,1010965,0.08,10809
1030,dalvadinakumrasiklalji,IND,0,10th Pass,30,M,6998443.0,3605798,0,gujarat,jamnagar,2019,,10060,1010965,1.0,10809
1031,dongajayantilalarjanbhai,IND,0,10th Pass,53,M,12516500.0,1700000,0,gujarat,jamnagar,2019,,2489,1010965,0.25,10809
1032,jahidaavadjami,IND,0,Graduate,47,M,172000.0,0,0,gujarat,jamnagar,2019,,1246,1010965,0.12,10809
1033,kandoriyamulubhairanmalbhai,INC,1,Graduate,61,M,290828040.0,43838249,0,gujarat,jamnagar,2019,,354784,1010965,35.09,3482
1034,makraniajazahmed,IND,0,8th Pass,37,M,87000.0,0,0,gujarat,jamnagar,2019,,479,1010965,0.05,10809
1035,nakumnarmadabenkhodalal,IND,0,5th Pass,60,F,787108.0,89883,0,gujarat,jamnagar,2019,,2113,1010965,0.21,10809
1036,popatputrarafikabubakar,IND,0,8th Pass,58,M,136000.0,0,0,gujarat,jamnagar,2019,GEN,8216,1010965,0.81,10809
1037,rabarikarshanbhaijeshabhai,IND,0,10th Pass,47,M,1928903.0,1419300,0,gujarat,jamnagar,2019,,1436,1010965,0.14,10809
1038,samayusuf,IND,1,8th Pass,52,M,366000.0,0,0,gujarat,jamnagar,2019,GEN,649,1010965,0.06,10809
1039,sapariyavijaykumarmansukhbhai,IND,0,8th Pass,38,M,2968835.0,0,0,gujarat,jamnagar,2019,,772,1010965,0.08,10809
1040,chudasamarajeshbhainaranbhai,BJP,1,12th Pass,36,M,10866041.0,1481768,1,gujarat,junagadh,2019,GEN,547744,1004743,54.52,1605
1041,bhutashokbhaibhimjibhai,Rashtriya Samajwadi Party (Secular),0,8th Pass,66,M,7882314.0,1361151,0,gujarat,junagadh,2019,GEN,3256,1004743,0.32,12427
1042,devengovindbhaivanvi,BSP,0,12th Pass,48,M,503683.0,0,0,gujarat,junagadh,2019,,25691,1004743,2.56,16651
1043,hareshmanubhaisardhara,IND,0,Graduate,38,M,769762.0,0,0,gujarat,junagadh,2019,,3491,1004743,0.35,10809
1044,kariadhirenbhaiamrutlal,IND,28,10th Pass,37,M,82928865.0,5796716,0,gujarat,junagadh,2019,,884,1004743,0.09,10809
1045,panchabhaibhayabhaidamaniya,IND,0,5th Pass,36,M,870364.0,0,0,gujarat,junagadh,2019,,1209,1004743,0.12,10809
1046,pradipbhaimavjibhaitank,IND,0,10th Pass,44,M,6767500.0,835000,0,gujarat,junagadh,2019,,1139,1004743,0.11,10809
1047,rathodnathabhaivasharambhai,Vyavastha Parivartan Party,0,8th Pass,69,M,3825000.0,0,0,gujarat,junagadh,2019,,916,1004743,0.09,8518
1048,chavdavinodlakhamshi,BJP,0,Post Graduate,40,M,33508455.0,12458607,1,gujarat,kachchh,2019,SC,637034,1023198,62.26,1605
1049,babulalamarshivaghela,IND,0,Illiterate,55,M,30000.0,0,0,gujarat,kachchh,2019,SC,2141,1023198,0.21,10809
1050,chavdapravinbhaichanabhai,Hindusthan Nirman Dal,0,10th Pass,50,M,1420000.0,750547,0,gujarat,kachchh,2019,SC,2155,1023198,0.21,3288
1051,dhirubhaibabulalshrimali,New All India Congress Party,0,10th Pass,50,M,37500.0,0,0,gujarat,kachchh,2019,SC,1596,1023198,0.16,5860
1052,lakhubhaivaghela,BSP,0,5th Pass,51,M,825650.0,0,0,gujarat,kachchh,2019,SC,7448,1023198,0.73,16651
1053,maheshwaridevjibhaivachhiyabhai,Bahujan Mukti Party,1,Graduate Professional,43,M,5128027.0,1420000,0,gujarat,kachchh,2019,SC,10098,1023198,0.99,1074
1054,marumanishabharat,IND,0,5th Pass,37,F,327000.0,0,0,gujarat,kachchh,2019,SC,4984,1023198,0.49,10809
1055,meghvalbhimjibhaibhikhabhai,IND,0,10th Pass,34,M,756102.0,393950,0,gujarat,kachchh,2019,SC,5761,1023198,0.56,10809
1056,nareshnaranbhaimaheshwari,INC,0,Graduate,52,M,3813627.0,144294,0,gujarat,kachchh,2019,SC,331521,1023198,32.4,3482
1057,chauhandevusinh,BJP,0,Others,54,M,13023202.0,995240,1,gujarat,kheda,2019,GEN,714572,1098633,65.04,1605
1058,shardabenanilbhaipatel,BJP,0,12th Pass,71,F,440308300.0,7477793,1,gujarat,mahesana,2019,GEN,659525,1081938,60.96,1605
1059,ajpatel,INC,0,Graduate Professional,73,M,698773712.0,96220673,0,gujarat,mahesana,2019,GEN,378006,1081938,34.94,3482
1060,barotkuldipkumarbharatkumar,Yuva Jan Jagriti Party,0,Graduate,30,M,1465000.0,850000,0,gujarat,mahesana,2019,,919,1081938,0.08,8594
1061,chaudharisendhabhaiabherajbhai,Bahujan Mukti Party,0,Post Graduate,44,M,8431116.0,0,0,gujarat,mahesana,2019,,4585,1081938,0.42,1074
1062,patelambalaltalashibhai,IND,0,Graduate Professional,71,M,6500500.0,71000,0,gujarat,mahesana,2019,GEN,4001,1081938,0.37,10809
1063,patelanitabenramabhai,IND,0,8th Pass,33,F,551000.0,0,0,gujarat,mahesana,2019,GEN,2119,1081938,0.2,10809
1064,prajapatikanubhaiamatharam,Bharatiya Rashtravadi Paksha,0,5th Pass,52,M,8230642.0,0,0,gujarat,mahesana,2019,,992,1081938,0.09,1771
1065,rathodgulabsinhdursinh,IND,0,10th Pass,28,M,4347000.0,145000,0,gujarat,mahesana,2019,,5221,1081938,0.48,10809
1066,patilchandrakant,BJP,1,10th Pass,64,M,446044269.0,56846658,1,gujarat,navsari,2019,GEN,972739,1308018,74.37,1605
1067,govindbhailaxmanbhairathod,IND,0,5th Pass,62,M,1765000.0,230000,0,gujarat,navsari,2019,SC,4195,1308018,0.32,10809
1068,hiramaniben,Rashtriya Samaj Paksha,0,8th Pass,32,F,186000.0,1300000,0,gujarat,navsari,2019,,3016,1308018,0.23,6792
1069,jainrajendrakumaranilkumar,IND,0,Post Graduate,32,M,534450.0,0,0,gujarat,navsari,2019,,2104,1308018,0.16,10809
1070,pasvanvirendra,Bharatiya Bahujan Congress,0,10th Pass,49,M,826000.0,0,0,gujarat,navsari,2019,,497,1308018,0.04,15789
1071,saiyadmehmudahmad,IND,0,10th Pass,61,M,258400.0,0,0,gujarat,navsari,2019,,797,1308018,0.06,10809
1072,shekhhamidramjan,IND,1,Literate,57,M,75000.0,0,0,gujarat,navsari,2019,,663,1308018,0.05,10809
1073,dabhibharatsinhjishankarji,BJP,0,Graduate,64,M,47373221.0,5613860,1,gujarat,patan,2019,,633368,1126256,56.24,1605
1074,chaudharishaileshkumarkanjibhai,IND,0,12th Pass,36,M,1960000.0,0,0,gujarat,patan,2019,,1222,1126256,0.11,10809
1075,makwanavaghabhaimaganbhai,IND,0,10th Pass,47,M,390000.0,0,0,gujarat,patan,2019,,2044,1126256,0.18,10809
1076,prajapatijayantibhaidevabhai,Hindusthan Nirman Dal,0,5th Pass,49,M,913425.0,419576,0,gujarat,patan,2019,,2788,1126256,0.25,3288
1077,rathodgovindbhaibhikhabhai,IND,0,8th Pass,35,M,190543.0,0,0,gujarat,patan,2019,,7304,1126256,0.65,10809
1078,rameshbhaidhaduk,BJP,0,10th Pass,57,M,357564783.0,217944697,1,gujarat,porbandar,2019,,563881,949947,59.36,1605
1079,lalitvasoya,INC,2,12th Pass,57,M,23284746.0,509206,0,gujarat,porbandar,2019,,334058,949947,35.17,3482
1080,rabaridasabhaikarabhai,IND,1,8th Pass,33,M,230000.0,0,0,gujarat,porbandar,2019,,3929,949947,0.41,10809
1081,reshmapatel,IND,0,12th Pass,34,F,8765565.0,0,0,gujarat,porbandar,2019,GEN,3716,949947,0.39,10809
1082,kundariamohanbhai,BJP,0,8th Pass,67,M,68818120.0,16566856,1,gujarat,rajkot,2019,GEN,758645,1195271,63.47,1605
1083,jbchauhan,IND,0,5th Pass,40,M,92500.0,0,0,gujarat,rajkot,2019,,970,1195271,0.08,10809
1084,kagatharalalitbhai,INC,2,Graduate,61,M,97582897.0,82106333,0,gujarat,rajkot,2019,,390238,1195271,32.65,3482
1085,rathoddipsinhshankarsinh,BJP,0,8th Pass,67,M,23997443.0,0,1,gujarat,sabarkantha,2019,GEN,701983,1218353,57.62,1605
1086,kalabhaibababhaiparmar,IND,0,Post Graduate,49,M,555000.0,0,0,gujarat,sabarkantha,2019,,1510,1218353,0.12,10809
1087,kharadidharmendrasinghsamsubhai,Bhartiya Tribal Party,0,Post Graduate,34,M,2697325.0,1388000,0,gujarat,sabarkantha,2019,,2833,1218353,0.23,2055
1088,latababubhainathaji,IND,0,12th Pass,57,M,5425231.0,535554,0,gujarat,sabarkantha,2019,,7777,1218353,0.64,10809
1089,laxmishankarmadhusudanjoshi,Jan Satya Path Party,0,10th Pass,65,M,3450000.0,0,0,gujarat,sabarkantha,2019,GEN,1335,1218353,0.11,4169
1090,mayursinhvanrajsinhzala,Rashtra Vikas Zumbes Party,0,12th Pass,27,M,674667.0,0,0,gujarat,sabarkantha,2019,,1290,1218353,0.11,6352
1091,nareshkumarrameshbhaipatel,Bharatiya National Janta Dal,0,10th Pass,29,M,612000.0,250000,0,gujarat,sabarkantha,2019,GEN,1447,1218353,0.12,9441
1092,patelkeshavlalgangarambhai,IND,0,10th Pass,64,M,2432500.0,0,0,gujarat,sabarkantha,2019,GEN,4929,1218353,0.4,10809
1093,patelkiritkumarbabarbhai,IND,0,Graduate,41,M,4137000.0,330000,0,gujarat,sabarkantha,2019,GEN,2727,1218353,0.22,10809
1094,ravalrajubhaipunjabhai,IND,0,10th Pass,38,M,590918.0,0,0,gujarat,sabarkantha,2019,,17175,1218353,1.41,10809
1095,sanghanimustakbhaijamalbhai,IND,2,10th Pass,52,M,4635500.0,116000,0,gujarat,sabarkantha,2019,,2661,1218353,0.22,10809
1096,jardoshdarshnabenvikrambhai,BJP,0,Graduate,58,F,23872876.0,0,1,gujarat,surat,2019,GEN,795651,1068412,74.47,1605
1097,jogiyaamishavikrambhai,Sanyukt Vikas Party,0,Graduate,29,F,168500.0,38277,0,gujarat,surat,2019,,607,1068412,0.06,7674
1098,mahendrabhaimunjpara,BJP,0,Post Graduate,50,M,79084513.0,14822528,1,gujarat,surendranagar,2019,,631844,1077726,58.63,1605
1099,bhanjibhaishekhava,IND,0,8th Pass,46,M,1670000.0,60000,0,gujarat,surendranagar,2019,,982,1077726,0.09,10809
1100,bhathaniyafaridbhaiamijibhai,IND,0,5th Pass,32,M,575000.0,250000,0,gujarat,surendranagar,2019,,2887,1077726,0.27,10809
1101,bhavanbhaidevjibhaivora,IND,0,Graduate,50,M,882000.0,0,0,gujarat,surendranagar,2019,SC,3816,1077726,0.35,10809
1102,bhupatbhailaljibhaisolanki,IND,2,8th Pass,36,M,2755000.0,0,0,gujarat,surendranagar,2019,,1350,1077726,0.13,10809
1103,dostmer,IND,0,5th Pass,36,M,135000.0,0,0,gujarat,surendranagar,2019,,11103,1077726,1.03,10809
1104,goltarbhagvanbhaimaiyabhai,IND,5,Illiterate,69,M,2778407.0,250000,0,gujarat,surendranagar,2019,,2471,1077726,0.23,10809
1105,hanifbhaikayabhaikatiya,IND,0,5th Pass,54,M,55000.0,0,0,gujarat,surendranagar,2019,,2004,1077726,0.19,10809
1106,jargelahasanbhaiabdulbhai,IND,0,10th Pass,56,M,35000.0,0,0,gujarat,surendranagar,2019,,3110,1077726,0.29,10809
1107,kalubhaimalubhaivadaliya,IND,0,8th Pass,66,M,1526000.0,0,0,gujarat,surendranagar,2019,GEN,1133,1077726,0.11,10809
1108,karimbhaiadambhaiurfebababhai,IND,0,Literate,65,M,643800.0,0,0,gujarat,surendranagar,2019,,1134,1077726,0.11,10809
1109,kolipatellaljibhaichaturbhai,IND,1,Literate,63,M,45657414.0,0,0,gujarat,surendranagar,2019,GEN,4666,1077726,0.43,10809
1110,kolirameshbhaivirsangbhaivaghela,IND,0,Literate,39,M,265000.0,0,0,gujarat,surendranagar,2019,,1430,1077726,0.13,10809
1111,makwanadalpatbhailagharbhai,IND,0,5th Pass,68,M,135000.0,0,0,gujarat,surendranagar,2019,,746,1077726,0.07,10809
1112,nareshmakwana,IND,0,12th Pass,39,M,377300.0,0,0,gujarat,surendranagar,2019,,6637,1077726,0.62,10809
1113,rathodanandbhaipachanbhai,IND,0,Graduate,37,M,357269.0,0,0,gujarat,surendranagar,2019,,901,1077726,0.08,10809
1114,salimbhaishahbudinbhaipathan,IND,0,8th Pass,32,M,1725000.0,0,0,gujarat,surendranagar,2019,,1153,1077726,0.11,10809
1115,sapravipulr,IND,0,10th Pass,36,M,173500.0,0,0,gujarat,surendranagar,2019,,2615,1077726,0.24,10809
1116,sardarkhanmalek,IND,0,8th Pass,40,M,306000.0,0,0,gujarat,surendranagar,2019,,993,1077726,0.09,10809
1117,ranjanbenbhatt,BJP,0,12th Pass,56,F,29426428.0,0,1,gujarat,vadodara,2019,GEN,883719,1222348,72.3,1605
1118,drrahulvasudevbhaivyas,IND,0,Post Graduate,39,M,20924425.0,8389504,0,gujarat,vadodara,2019,,3457,1222348,0.28,10809
1119,gohilrinku,Yuva Jan Jagriti Party,0,12th Pass,32,F,2899350.0,1400000,0,gujarat,vadodara,2019,,3811,1222348,0.31,8594
1120,jatsubhassinghbrijlal,All India Hindustan Congress Party,1,Graduate,36,M,2925000.0,0,0,gujarat,vadodara,2019,,1097,1222348,0.09,662
1121,mohsimmiyasaiyadmohsinbapu,Bahujan Mukti Party,0,8th Pass,58,M,2136583.0,0,0,gujarat,vadodara,2019,,872,1222348,0.07,1074
1122,nimeshpatelkamrol,IND,0,Graduate,33,M,2679190.0,3022000,0,gujarat,vadodara,2019,GEN,963,1222348,0.08,10809
1123,rohitmadhusudanmohanbhai,BSP,0,Graduate,53,M,9024000.0,50000,0,gujarat,vadodara,2019,SC,7458,1222348,0.61,16651
1124,santoshssolanki,Bhartiya Manavadhikaar Federal Party,0,Post Graduate,30,M,847232.0,81774,0,gujarat,vadodara,2019,,858,1222348,0.07,18060
1125,drkcpatel,BJP,0,Graduate Professional,69,M,68239480.0,0,1,gujarat,valsad,2019,ST,771980,1260377,61.25,1605
1126,chaudharijitubhaiharjibhai,INC,1,8th Pass,54,M,6611455.0,0,0,gujarat,valsad,2019,ST,418183,1260377,33.18,3482
1127,ganvitjayendrabhailaxmanbhai,IND,0,Graduate,39,M,25000.0,0,0,gujarat,valsad,2019,ST,5819,1260377,0.46,10809
